Customer ID,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment,segment_label
16065,1,8,1992.13,5,5,4,14,554,Champions
16067,198,3,3269.11,1,3,5,9,135,At Risk
16068,229,1,115.73,1,2,1,4,121,Lost
16069,53,1,457.7,3,2,2,7,322,Others
16071,163,3,750.5600000000001,2,3,3,8,233,At Risk
16072,64,3,3595.77,3,3,5,11,335,Loyal Customers
16074,26,1,252.5,4,2,2,8,422,New Customers
16075,138,2,736.9300000000001,2,3,3,8,233,At Risk
16077,261,1,2300.4,1,2,5,8,125,Cant Lose Them
16078,305,1,283.79,1,2,2,5,122,Lost
16080,21,2,385.40000000000003,4,3,2,9,432,Potential Loyalists
16081,2,4,1637.14,5,4,4,13,544,Champions
16082,306,1,106.75,1,2,1,4,121,Lost
16083,18,2,1033.8,4,3,4,11,434,Loyal Customers
16085,16,7,1359.52,4,5,4,13,454,Champions
16086,3,6,1743.6,5,5,4,14,554,Champions
16087,25,5,1739.92,4,4,4,12,444,Champions
16088,211,2,1437.43,1,3,4,8,134,At Risk
16089,22,2,263.49,4,3,2,9,432,Potential Loyalists
16090,260,1,180.56,1,2,1,4,121,Lost
16092,140,3,770.08,2,3,3,8,233,At Risk
16094,11,7,2617.33,5,5,5,15,555,Champions
16095,92,1,447.05,2,2,2,6,222,Lost
16096,52,3,1264.3500000000001,3,3,4,10,334,Loyal Customers
16098,9,8,2435.67,5,5,5,15,555,Champions
16099,53,4,841.3,3,4,3,10,343,Loyal Customers
16100,98,1,582.64,2,2,3,7,223,Cant Lose Them
16101,70,3,1938.46,3,3,4,10,334,Loyal Customers
16103,25,16,4762.07,4,5,5,14,455,Champions
16104,54,8,2476.25,3,5,5,13,355,Loyal Customers
16105,74,4,2049.23,2,4,4,10,244,At Risk
16108,70,3,1393.42,3,3,4,10,334,Loyal Customers
16109,334,1,327.6,1,2,2,5,122,Lost
16110,158,1,460.64,2,2,2,6,222,Lost
16111,64,1,549.33,3,2,3,8,323,Others
16115,33,4,892.92,4,4,3,11,443,Loyal Customers
16117,38,2,422.19,3,3,2,8,332,Potential Loyalists
16118,288,1,4376.25,1,2,5,8,125,Cant Lose Them
16119,30,6,1297.45,4,5,4,13,454,Champions
16120,58,2,1658.3700000000001,3,3,4,10,334,Loyal Customers
16121,26,3,595.38,4,3,3,10,433,Loyal Customers
16122,2,3,316.92,5,3,2,10,532,Potential Loyalists
16124,54,3,1523.49,3,3,4,10,334,Loyal Customers
16125,3,14,4292.35,5,5,5,15,555,Champions
16126,15,11,8356.83,5,5,5,15,555,Champions
16127,362,1,145.06,1,2,1,4,121,Lost
16128,16,6,1920.83,4,5,4,13,454,Champions
16129,43,3,1396.05,3,3,4,10,334,Loyal Customers
16130,58,4,987.48,3,4,4,11,344,Loyal Customers
16131,11,6,6450.88,5,5,5,15,555,Champions
16132,180,2,664.1999999999999,1,3,3,7,133,At Risk
16133,12,23,8403.22,5,5,5,15,555,Champions
16134,59,3,1527.25,3,3,4,10,334,Loyal Customers
16135,219,1,301.9,1,2,2,5,122,Lost
16136,299,1,237.42,1,2,1,4,121,Lost
16137,316,1,422.7,1,2,2,5,122,Lost
16138,14,3,910.35,5,3,3,11,533,Loyal Customers
16139,358,2,475.74,1,3,2,6,132,Others
16140,7,2,832.4200000000001,5,3,3,11,533,Loyal Customers
16141,53,1,335.54,3,2,2,7,322,Others
16143,5,7,2485.89,5,5,5,15,555,Champions
16145,24,8,3005.9500000000003,4,5,5,14,455,Champions
16146,84,1,212.25,2,2,1,5,221,Lost
16147,36,4,2023.91,4,4,4,12,444,Champions
16148,72,1,310.3,2,2,2,6,222,Lost
16149,65,1,141.70000000000002,3,2,1,6,321,Others
16150,8,6,2342.57,5,5,5,15,555,Champions
16153,56,6,3309.2599999999998,3,5,5,13,355,Loyal Customers
16155,17,5,796.9,4,4,3,11,443,Loyal Customers
16156,18,11,3096.14,4,5,5,14,455,Champions
16158,158,9,628.32,2,5,3,10,253,At Risk
16159,106,3,884.59,2,3,3,8,233,At Risk
16161,4,25,7210.59,5,5,5,15,555,Champions
16163,1,5,1992.98,5,4,4,13,544,Champions
16165,141,1,79.9,2,2,1,5,221,Lost
16166,64,2,435.83,3,3,2,8,332,Potential Loyalists
16167,50,5,1386.1200000000001,3,4,4,11,344,Loyal Customers
16168,5,40,6848.87,5,5,5,15,555,Champions
16170,31,14,4983.95,4,5,5,14,455,Champions
16172,109,3,744.34,2,3,3,8,233,At Risk
16174,127,4,1237.2,2,4,4,10,244,At Risk
16175,107,3,798.85,2,3,3,8,233,At Risk
16176,57,4,2052.69,3,4,4,11,344,Loyal Customers
16177,72,7,1915.36,2,5,4,11,254,At Risk
16178,37,1,414.7,3,2,2,7,322,Others
16180,114,5,5995.69,2,4,5,11,245,At Risk
16182,74,5,3354.0,2,4,5,11,245,At Risk
16183,30,3,739.1,4,3,3,10,433,Loyal Customers
16185,200,1,115.31,1,2,1,4,121,Lost
16186,8,15,5019.17,5,5,5,15,555,Champions
16188,44,1,105.80000000000001,3,2,1,6,321,Others
16190,30,7,2508.4700000000003,4,5,5,14,455,Champions
16191,11,11,10497.300000000001,5,5,5,15,555,Champions
16192,371,1,351.3,1,2,2,5,122,Lost
16193,46,1,315.98,3,2,2,7,322,Others
16194,11,1,308.59999999999997,5,2,2,9,522,New Customers
16195,359,1,323.25,1,2,2,5,122,Lost
16196,124,1,93.3,2,2,1,5,221,Lost
16197,105,9,2016.71,2,5,4,11,254,At Risk
16198,73,1,629.36,2,2,3,7,223,Cant Lose Them
16199,28,7,942.75,4,5,3,12,453,Loyal Customers
16200,18,10,4539.23,4,5,5,14,455,Champions
16201,51,1,248.65,3,2,1,6,321,Others
16202,53,8,2136.72,3,5,4,12,354,Loyal Customers
16203,8,3,521.64,5,3,3,11,533,Loyal Customers
16204,16,2,534.53,4,3,3,10,433,Loyal Customers
16205,32,3,1062.48,4,3,4,11,434,Loyal Customers
16206,23,9,2052.81,4,5,4,13,454,Champions
16208,30,8,2776.19,4,5,5,14,455,Champions
16209,18,4,1884.16,4,4,4,12,444,Champions
16210,4,19,17403.21,5,5,5,15,555,Champions
16211,57,2,543.5699999999999,3,3,3,9,333,Loyal Customers
16212,254,2,603.37,1,3,3,7,133,At Risk
16214,71,1,975.5,3,2,3,8,323,Others
16218,9,7,1355.29,5,5,4,14,554,Champions
16219,136,1,40.8,2,2,1,5,221,Lost
16221,3,7,1325.8,5,5,4,14,554,Champions
16222,357,1,498.5,1,2,2,5,122,Lost
16223,10,2,1087.05,5,3,4,12,534,Loyal Customers
16224,23,1,321.24,4,2,2,8,422,New Customers
16225,38,10,1762.99,3,5,4,12,354,Loyal Customers
16226,14,2,417.05,5,3,2,10,532,Potential Loyalists
16227,130,2,713.0,2,3,3,8,233,At Risk
16228,21,3,885.71,4,3,3,10,433,Loyal Customers
16229,17,4,1857.26,4,4,4,12,444,Champions
16231,15,4,1074.47,5,4,4,13,544,Champions
16232,56,3,1722.09,3,3,4,10,334,Loyal Customers
16233,2,7,1429.03,5,5,4,14,554,Champions
16234,112,3,333.18,2,3,2,7,232,Others
16235,11,4,1186.4,5,4,4,13,544,Champions
16237,73,1,136.65,2,2,1,5,221,Lost
16238,58,1,63.66,3,2,1,6,321,Others
16239,18,4,1078.0,4,4,4,12,444,Champions
16241,5,4,1680.2,5,4,4,13,544,Champions
16242,17,7,3824.79,4,5,5,14,455,Champions
16244,8,1,1056.63,5,2,4,11,524,New Customers
16246,95,2,821.35,2,3,3,8,233,At Risk
16250,9,2,401.94,5,3,2,10,532,Potential Loyalists
16251,148,1,128.31,2,2,1,5,221,Lost
16252,18,1,295.09000000000003,4,2,2,8,422,New Customers
16253,56,5,3588.34,3,4,5,12,345,Loyal Customers
16254,14,3,967.44,5,3,3,11,533,Loyal Customers
16255,1,8,2284.34,5,5,5,15,555,Champions
16256,129,2,876.9399999999999,2,3,3,8,233,At Risk
16258,23,10,6739.01,4,5,5,14,455,Champions
16259,46,3,340.94,3,3,2,8,332,Potential Loyalists
16261,22,2,312.62,4,3,2,9,432,Potential Loyalists
16262,14,1,755.15,5,2,3,10,523,New Customers
16263,59,1,348.16,3,2,2,7,322,Others
16264,74,2,823.53,2,3,3,8,233,At Risk
16265,22,3,1488.17,4,3,4,11,434,Loyal Customers
16266,59,7,896.06,3,5,3,11,353,Loyal Customers
16267,227,1,186.66,1,2,1,4,121,Lost
16269,73,1,717.57,2,2,3,7,223,Cant Lose Them
16271,93,5,1993.18,2,4,4,10,244,At Risk
16273,284,2,318.34000000000003,1,3,2,6,132,Others
16274,9,1,351.75,5,2,2,9,522,New Customers
16275,110,2,1591.24,2,3,4,9,234,At Risk
16276,115,2,1818.79,2,3,4,9,234,At Risk
16277,369,1,188.69,1,2,1,4,121,Lost
16278,116,2,551.46,2,3,3,8,233,At Risk
16279,21,6,4195.5,4,5,5,14,455,Champions
16280,361,1,238.05,1,2,1,4,121,Lost
16281,59,2,1361.96,3,3,4,10,334,Loyal Customers
16282,123,2,1139.28,2,3,4,9,234,At Risk
16283,54,3,2779.51,3,3,5,11,335,Loyal Customers
16284,29,1,205.8,4,2,1,7,421,New Customers
16285,282,1,176.9,1,2,1,4,121,Lost
16286,113,2,328.95,2,3,2,7,232,Others
16287,12,4,864.48,5,4,3,12,543,Loyal Customers
16288,106,1,129.85,2,2,1,5,221,Lost
16289,98,1,136.31,2,2,1,5,221,Lost
16290,100,4,1957.7,2,4,4,10,244,At Risk
16291,318,1,117.72,1,2,1,4,121,Lost
16292,16,4,951.51,4,4,3,11,443,Loyal Customers
16293,3,6,2408.96,5,5,5,15,555,Champions
16294,112,1,126.05000000000001,2,2,1,5,221,Lost
16296,262,4,1313.67,1,4,4,9,144,At Risk
16298,33,4,487.5,4,4,2,10,442,Potential Loyalists
16299,113,1,193.65,2,2,1,5,221,Lost
16300,66,3,1367.32,3,3,4,10,334,Loyal Customers
16301,372,1,107.33,1,2,1,4,121,Lost
16303,28,4,2567.64,4,4,5,13,445,Champions
16304,330,1,381.66,1,2,2,5,122,Lost
16306,3,2,560.55,5,3,3,11,533,Loyal Customers
16307,65,3,1194.92,3,3,4,10,334,Loyal Customers
16308,42,3,2560.0,3,3,5,11,335,Loyal Customers
16310,50,2,460.08,3,3,2,8,332,Potential Loyalists
16312,68,1,171.15,3,2,1,6,321,Others
16314,25,3,1491.4,4,3,4,11,434,Loyal Customers
16315,172,1,176.34,2,2,1,5,221,Lost
16316,16,5,2806.0,4,4,5,13,445,Champions
16317,186,2,850.86,1,3,3,7,133,At Risk
16320,89,4,4590.53,2,4,5,11,245,At Risk
16321,262,2,230.9,1,3,1,5,131,Others
16323,213,1,146.16,1,2,1,4,121,Lost
16325,60,9,3003.26,3,5,5,13,355,Loyal Customers
16326,19,10,1682.03,4,5,4,13,454,Champions
16327,5,11,6874.97,5,5,5,15,555,Champions
16328,199,1,310.83,1,2,2,5,122,Lost
16329,63,4,1664.92,3,4,4,11,344,Loyal Customers
16330,60,4,373.46999999999997,3,4,2,9,342,Potential Loyalists
16331,68,6,2037.7,3,5,4,12,354,Loyal Customers
16332,67,4,417.21000000000004,3,4,2,9,342,Potential Loyalists
16334,128,1,263.73,2,2,2,6,222,Lost
16335,187,7,2753.52,1,5,5,11,155,At Risk
16336,56,4,3517.69,3,4,5,12,345,Loyal Customers
16340,75,2,961.93,2,3,3,8,233,At Risk
16341,73,3,1878.92,2,3,4,9,234,At Risk
16343,43,1,285.54,3,2,2,7,322,Others
16344,145,3,741.3199999999999,2,4,3,9,243,At Risk
16345,119,1,613.33,2,2,3,7,223,Cant Lose Them
16346,21,1,224.51,4,2,1,7,421,New Customers
16347,24,9,2595.51,4,5,5,14,455,Champions
16348,66,1,328.77,3,2,2,7,322,Others
16350,10,5,1137.42,5,4,4,13,544,Champions
16351,47,12,3176.13,3,5,5,13,355,Loyal Customers
16353,5,16,3323.75,5,5,5,15,555,Champions
16354,15,3,723.66,5,4,3,12,543,Loyal Customers
16355,11,1,416.35,5,2,2,9,522,New Customers
16356,12,3,204.10000000000002,5,4,1,10,541,Potential Loyalists
16357,17,1,209.49,4,2,1,7,421,New Customers
16358,30,1,892.1500000000001,4,2,3,9,423,New Customers
16359,12,7,946.83,5,5,3,13,553,Loyal Customers
16362,73,1,212.17,2,2,1,5,221,Lost
16365,3,7,1766.78,5,5,4,14,554,Champions
16366,218,3,1220.83,1,4,4,9,144,At Risk
16367,19,1,549.8100000000001,4,2,3,9,423,New Customers
16368,71,1,141.53,3,2,1,6,321,Others
16369,72,4,1111.15,2,4,4,10,244,At Risk
16371,84,1,157.2,2,2,1,5,221,Lost
16372,45,3,934.58,3,4,3,10,343,Loyal Customers
16373,18,2,309.49,4,3,2,9,432,Potential Loyalists
16374,38,3,1256.67,3,4,4,11,344,Loyal Customers
16375,106,2,104.0,2,3,1,6,231,Others
16377,253,1,632.28,1,2,3,6,123,Cant Lose Them
16381,31,2,247.85,4,3,1,8,431,Potential Loyalists
16382,44,2,353.1,3,3,2,8,332,Potential Loyalists
16383,32,5,2252.93,4,4,5,13,445,Champions
16384,65,2,774.4499999999999,3,3,3,9,333,Loyal Customers
16385,2,3,473.69,5,4,2,11,542,Potential Loyalists
16386,23,1,765.59,4,2,3,9,423,New Customers
16387,31,4,788.1,4,4,3,11,443,Loyal Customers
16388,289,1,186.05,1,2,1,4,121,Lost
16390,172,3,467.5,2,4,2,8,242,Others
16391,36,4,1052.26,4,4,4,12,444,Champions
16392,49,2,538.81,3,3,3,9,333,Loyal Customers
16393,5,11,2441.61,5,5,5,15,555,Champions
16395,29,9,2036.35,4,5,4,13,454,Champions
16396,112,1,137.8,2,2,1,5,221,Lost
16397,264,1,123.13,1,2,1,4,121,Lost
16399,25,1,222.20000000000002,4,2,1,7,421,New Customers
16400,31,8,2755.92,4,5,5,14,455,Champions
16401,15,11,2750.83,5,5,5,15,555,Champions
16402,5,1,205.65,5,2,1,8,521,New Customers
16406,86,2,374.01,2,3,2,7,232,Others
16407,25,4,681.97,4,4,3,11,443,Loyal Customers
16408,227,1,231.93,1,2,1,4,121,Lost
16409,16,7,3629.76,4,5,5,14,455,Champions
16410,370,1,130.32,1,2,1,4,121,Lost
16411,5,3,673.24,5,4,3,12,543,Loyal Customers
16412,29,4,457.2,4,4,2,10,442,Potential Loyalists
16413,11,1,259.83,5,2,2,9,522,New Customers
16414,67,3,424.96000000000004,3,4,2,9,342,Potential Loyalists
16415,219,2,496.49,1,3,2,6,132,Others
16416,26,6,1906.48,4,5,4,13,454,Champions
16417,128,1,35.7,2,2,1,5,221,Lost
16418,44,2,397.62,3,3,2,8,332,Potential Loyalists
16419,213,2,504.99,1,3,3,7,133,At Risk
16420,32,1,75.0,4,2,1,7,421,New Customers
16421,12,3,526.27,5,4,3,12,543,Loyal Customers
16422,5,59,28904.670000000002,5,5,5,15,555,Champions
16424,18,1,309.5,4,2,2,8,422,New Customers
16428,49,3,638.49,3,4,3,10,343,Loyal Customers
16430,17,6,817.09,4,5,3,12,453,Loyal Customers
16433,44,1,200.26,3,2,1,6,321,Others
16434,82,5,1161.89,2,4,4,10,244,At Risk
16435,148,3,1003.0699999999999,2,4,4,10,244,At Risk
16436,304,3,319.14,1,4,2,7,142,Others
16437,17,2,301.25,4,3,2,9,432,Potential Loyalists
16439,358,1,310.70000000000005,1,2,2,5,122,Lost
16440,129,1,216.3,2,2,1,5,221,Lost
16441,53,3,637.93,3,4,3,10,343,Loyal Customers
16442,240,2,282.68,1,3,2,6,132,Others
16443,156,1,162.24,2,2,1,5,221,Lost
16444,26,13,2971.21,4,5,5,14,455,Champions
16445,22,3,352.65,4,4,2,10,442,Potential Loyalists
16447,226,2,471.19,1,3,2,6,132,Others
16448,107,1,178.13,2,2,1,5,221,Lost
16450,220,2,1193.81,1,3,4,8,134,At Risk
16451,197,2,746.1800000000001,1,3,3,7,133,At Risk
16452,266,2,332.17,1,3,2,6,132,Others
16453,166,2,251.71,2,3,2,7,232,Others
16454,242,2,24.05,1,3,1,5,131,Others
16455,7,6,2535.69,5,5,5,15,555,Champions
16456,9,9,4630.16,5,5,5,15,555,Champions
16458,11,12,2208.15,5,5,5,15,555,Champions
16459,365,1,71.78999999999999,1,2,1,4,121,Lost
16461,226,2,1402.91,1,3,4,8,134,At Risk
16465,56,2,746.24,3,3,3,9,333,Loyal Customers
16466,19,8,2171.13,4,5,5,14,455,Champions
16467,144,7,2869.16,2,5,5,12,255,At Risk
16468,106,2,712.62,2,3,3,8,233,At Risk
16469,150,1,178.48000000000002,2,2,1,5,221,Lost
16470,32,7,1664.08,4,5,4,13,454,Champions
16471,29,3,966.03,4,4,3,11,443,Loyal Customers
16472,70,2,789.6,3,3,3,9,333,Loyal Customers
16473,10,1,154.72,5,2,1,8,521,New Customers
16476,67,1,350.35,3,2,2,7,322,Others
16477,7,5,1825.56,5,4,4,13,544,Champions
16481,318,1,453.38,1,2,2,5,122,Lost
16485,68,4,1923.54,3,4,4,11,344,Loyal Customers
16486,173,1,134.36,2,2,1,5,221,Lost
16487,213,2,209.4,1,3,1,5,131,Others
16489,16,2,303.7,4,3,2,9,432,Potential Loyalists
16490,72,1,205.41000000000003,2,2,1,5,221,Lost
16491,49,1,801.66,3,2,3,8,323,Others
16492,176,1,385.56,2,2,2,6,222,Lost
16493,80,3,780.46,2,4,3,9,243,At Risk
16496,67,3,731.25,3,4,3,10,343,Loyal Customers
16497,49,17,3729.59,3,5,5,13,355,Loyal Customers
16499,10,6,2212.89,5,5,5,15,555,Champions
16500,10,3,443.05,5,4,2,11,542,Potential Loyalists
16501,19,1,1191.23,4,2,4,10,424,New Customers
16502,256,2,258.55,1,3,2,6,132,Others
16503,31,7,2182.41,4,5,5,14,455,Champions
16507,208,1,142.71,1,2,1,4,121,Lost
16508,266,1,240.95,1,2,1,4,121,Lost
16510,8,6,1777.5,5,5,4,14,554,Champions
16511,33,3,842.16,4,4,3,11,443,Loyal Customers
16515,15,5,1554.92,5,4,4,13,544,Champions
16518,57,2,475.05,3,3,2,8,332,Potential Loyalists
16519,1,3,327.68,5,4,2,11,542,Potential Loyalists
16520,1,4,1427.57,5,4,4,13,544,Champions
16521,51,3,1140.11,3,4,4,11,344,Loyal Customers
16522,71,2,433.36,3,3,2,8,332,Potential Loyalists
16523,51,7,2497.86,3,5,5,13,355,Loyal Customers
16524,82,2,306.19,2,3,2,7,232,Others
16525,2,23,11535.29,5,5,5,15,555,Champions
16526,220,1,426.85,1,2,2,5,122,Lost
16527,60,1,1004.88,3,2,4,9,324,Others
16529,113,3,1531.55,2,4,4,10,244,At Risk
16530,304,1,48.349999999999994,1,2,1,4,121,Lost
16531,17,4,1053.74,4,4,4,12,444,Champions
16532,67,2,2007.84,3,3,4,10,334,Loyal Customers
16534,278,1,635.9,1,2,3,6,123,Cant Lose Them
16535,21,2,378.28999999999996,4,3,2,9,432,Potential Loyalists
16537,277,1,23.35,1,2,1,4,121,Lost
16538,177,3,395.07,1,4,2,7,142,Others
16539,9,7,2343.2,5,5,5,15,555,Champions
16540,50,1,205.75,3,2,1,6,321,Others
16541,371,1,424.03,1,2,2,5,122,Lost
16542,37,1,137.7,3,2,1,6,321,Others
16543,227,1,292.21,1,2,2,5,122,Lost
16544,155,4,376.70000000000005,2,4,2,8,242,Others
16545,11,1,350.52,5,2,2,9,522,New Customers
16546,8,4,4819.32,5,4,5,14,545,Champions
16547,182,1,104.25999999999999,1,2,1,4,121,Lost
16548,235,1,30.15,1,2,1,4,121,Lost
16549,33,24,8746.9,4,5,5,14,455,Champions
16550,4,14,7069.27,5,5,5,15,555,Champions
16551,59,4,1315.0,3,4,4,11,344,Loyal Customers
16552,9,1,95.29,5,2,1,8,521,New Customers
16553,32,21,10864.19,4,5,5,14,455,Champions
16554,22,5,2004.6200000000001,4,4,4,12,444,Champions
16555,141,4,1629.79,2,4,4,10,244,At Risk
16556,11,10,4698.79,5,5,5,15,555,Champions
16558,2,19,5535.02,5,5,5,15,555,Champions
16559,33,1,175.0,4,2,1,7,421,New Customers
16560,33,6,2206.9700000000003,4,5,5,14,455,Champions
16562,112,1,223.85999999999999,2,2,1,5,221,Lost
16563,36,5,3334.82,4,4,5,13,445,Champions
16564,205,1,87.8,1,2,1,4,121,Lost
16565,42,3,599.35,3,4,3,10,343,Loyal Customers
16568,63,2,1020.9000000000001,3,3,4,10,334,Loyal Customers
16569,267,4,1331.03,1,4,4,9,144,At Risk
16570,15,10,3695.91,5,5,5,15,555,Champions
16571,31,7,2827.05,4,5,5,14,455,Champions
16574,59,2,850.34,3,3,3,9,333,Loyal Customers
16576,56,2,540.87,3,3,3,9,333,Loyal Customers
16577,302,1,380.0,1,2,2,5,122,Lost
16578,262,1,156.6,1,2,1,4,121,Lost
16579,61,1,295.05,3,2,2,7,322,Others
16583,9,2,297.95,5,3,2,10,532,Potential Loyalists
16584,68,3,2220.09,3,4,5,12,345,Loyal Customers
16585,229,2,341.59,1,3,2,6,132,Others
16586,80,2,998.83,2,3,4,9,234,At Risk
16588,22,4,1361.28,4,4,4,12,444,Champions
16589,86,1,153.12,2,2,1,5,221,Lost
16590,36,2,605.9,4,3,3,10,433,Loyal Customers
16592,11,12,3694.23,5,5,5,15,555,Champions
16593,26,5,741.11,4,4,3,11,443,Loyal Customers
16595,12,4,1397.59,5,4,4,13,544,Champions
16596,2,3,329.48,5,4,2,11,542,Potential Loyalists
16599,21,1,172.8,4,2,1,7,421,New Customers
16600,10,7,1339.89,5,5,4,14,554,Champions
16601,26,2,434.3,4,3,2,9,432,Potential Loyalists
16602,24,1,235.25,4,2,1,7,421,New Customers
16604,198,2,432.45,1,3,2,6,132,Others
16605,360,1,60.48,1,2,1,4,121,Lost
16606,40,2,357.66,3,3,2,8,332,Potential Loyalists
16607,35,11,2359.16,4,5,5,14,455,Champions
16608,89,2,1286.6200000000001,2,3,4,9,234,At Risk
16611,39,5,1655.64,3,4,4,11,344,Loyal Customers
16612,15,5,2057.77,5,4,4,13,544,Champions
16614,38,2,673.6,3,3,3,9,333,Loyal Customers
16615,262,1,291.5,1,2,2,5,122,Lost
16619,19,3,1712.1200000000001,4,4,4,12,444,Champions
16620,25,4,1579.97,4,4,4,12,444,Champions
16622,179,1,225.4,1,2,1,4,121,Lost
16623,37,3,885.79,3,4,3,10,343,Loyal Customers
16625,58,4,1320.95,3,4,4,11,344,Loyal Customers
16628,43,2,130.05,3,3,1,7,331,Potential Loyalists
16630,43,1,106.80000000000001,3,2,1,6,321,Others
16631,117,7,1892.52,2,5,4,11,254,At Risk
16632,121,2,406.4,2,3,2,7,232,Others
16634,8,5,1596.71,5,4,4,13,544,Champions
16635,42,1,473.0,3,2,2,7,322,Others
16636,74,4,3802.04,2,4,5,11,245,At Risk
16638,4,6,749.8100000000001,5,5,3,13,553,Loyal Customers
16639,45,1,490.47,3,2,2,7,322,Others
16640,33,1,179.4,4,2,1,7,421,New Customers
16641,337,1,323.40000000000003,1,2,2,5,122,Lost
16642,51,1,389.12,3,2,2,7,322,Others
16643,58,1,435.6,3,2,2,7,322,Others
16645,371,1,160.39,1,2,1,4,121,Lost
16646,85,1,678.8,2,2,3,7,223,Cant Lose Them
16647,78,2,327.84,2,3,2,7,232,Others
16648,91,2,382.14,2,3,2,7,232,Others
16649,156,1,306.58000000000004,2,2,2,6,222,Lost
16650,56,6,1397.69,3,5,4,12,354,Loyal Customers
16651,222,1,136.2,1,2,1,4,121,Lost
16652,40,9,10776.42,3,5,5,13,355,Loyal Customers
16654,4,5,1110.2,5,4,4,13,544,Champions
16655,47,7,2633.74,3,5,5,13,355,Loyal Customers
16656,56,15,8207.37,3,5,5,13,355,Loyal Customers
16658,4,6,690.83,5,5,3,13,553,Loyal Customers
16660,58,3,611.9000000000001,3,4,3,10,343,Loyal Customers
16661,176,4,932.76,2,4,3,9,243,At Risk
16662,30,1,151.05,4,2,1,7,421,New Customers
16663,365,1,165.0,1,2,1,4,121,Lost
16664,205,1,109.2,1,2,1,4,121,Lost
16666,257,1,98.73,1,2,1,4,121,Lost
16668,23,7,555.7,4,5,3,12,453,Loyal Customers
16670,29,9,3934.25,4,5,5,14,455,Champions
16673,315,1,171.13,1,2,1,4,121,Lost
16675,77,2,608.86,2,3,3,8,233,At Risk
16676,38,2,769.78,3,3,3,9,333,Loyal Customers
16677,47,2,880.62,3,3,3,9,333,Loyal Customers
16679,2,3,663.31,5,4,3,12,543,Loyal Customers
16680,164,2,637.75,2,3,3,8,233,At Risk
16681,277,1,151.5,1,2,1,4,121,Lost
16683,169,1,320.25,2,2,2,6,222,Lost
16684,15,27,80489.21,5,5,5,15,555,Champions
16686,25,9,1921.19,4,5,4,13,454,Champions
16687,26,1,157.63,4,2,1,7,421,New Customers
16690,29,2,127.45,4,3,1,8,431,Potential Loyalists
16691,54,2,178.83,3,3,1,7,331,Potential Loyalists
16692,44,2,638.6999999999999,3,3,3,9,333,Loyal Customers
16693,47,3,701.62,3,4,3,10,343,Loyal Customers
16694,359,1,98.30000000000001,1,2,1,4,121,Lost
16695,197,2,191.9,1,3,1,5,131,Others
16699,16,7,994.6,4,5,4,13,454,Champions
16700,2,13,4091.16,5,5,5,15,555,Champions
16701,59,13,4518.43,3,5,5,13,355,Loyal Customers
16702,51,4,1110.83,3,4,4,11,344,Loyal Customers
16704,254,2,664.16,1,3,3,7,133,At Risk
16705,36,22,29480.061,4,5,5,14,455,Champions
16707,36,4,533.41,4,4,3,11,443,Loyal Customers
16709,15,9,6026.14,5,5,5,15,555,Champions
16710,4,13,3823.78,5,5,5,15,555,Champions
16711,15,4,1217.45,5,4,4,13,544,Champions
16712,37,2,621.5600000000001,3,3,3,9,333,Loyal Customers
16713,2,18,7619.21,5,5,5,15,555,Champions
16714,306,1,368.27,1,2,2,5,122,Lost
16715,198,1,323.8,1,2,2,5,122,Lost
16716,266,1,1248.48,1,2,4,7,124,Cant Lose Them
16717,2,9,3127.85,5,5,5,15,555,Champions
16718,5,5,3006.08,5,4,5,14,545,Champions
16719,4,8,2174.13,5,5,5,15,555,Champions
16720,12,2,605.79,5,3,3,11,533,Loyal Customers
16722,2,11,4258.2699999999995,5,5,5,15,555,Champions
16723,79,2,654.96,2,3,3,8,233,At Risk
16724,40,1,147.35,3,2,1,6,321,Others
16725,7,8,1052.14,5,5,4,14,554,Champions
16726,19,2,705.14,4,3,3,10,433,Loyal Customers
16727,28,3,1121.45,4,4,4,12,444,Champions
16731,284,1,170.3,1,2,1,4,121,Lost
16732,39,3,3783.89,3,4,5,12,345,Loyal Customers
16733,165,1,259.68,2,2,2,6,222,Lost
16735,29,9,3970.0,4,5,5,14,455,Champions
16736,141,5,2956.56,2,4,5,11,245,At Risk
16737,213,1,417.59999999999997,1,2,2,5,122,Lost
16739,172,1,463.43,2,2,2,6,222,Lost
16740,31,1,226.91,4,2,1,7,421,New Customers
16741,261,1,173.06,1,2,1,4,121,Lost
16742,128,13,2334.97,2,5,5,12,255,At Risk
16743,92,7,1999.02,2,5,4,11,254,At Risk
16746,19,24,11366.64,4,5,5,14,455,Champions
16748,24,9,2121.43,4,5,4,13,454,Champions
16749,227,2,4157.88,1,3,5,9,135,At Risk
16752,8,1,207.5,5,2,1,8,521,New Customers
16754,8,29,65500.07,5,5,5,15,555,Champions
16755,103,4,1389.25,2,4,4,10,244,At Risk
16756,40,6,1072.97,3,5,4,12,354,Loyal Customers
16757,45,1,163.65,3,2,1,6,321,Others
16760,66,1,228.0,3,2,1,6,321,Others
16763,374,1,352.85,1,2,2,5,122,Lost
16765,18,1,420.75,4,2,2,8,422,New Customers
16767,54,4,2481.2,3,4,5,12,345,Loyal Customers
16768,19,6,1220.48,4,5,4,13,454,Champions
16769,114,3,755.51,2,4,3,9,243,At Risk
16770,8,5,1152.63,5,4,4,13,544,Champions
